IP地址,端口,TLS,数据中心,地区,城市,网络延迟(毫秒),下载速度(MB/s)
152.70.175.21,443,true,FRA,Europe,Frankfurt,178,2.49
193.123.37.83,443,true,FRA,Europe,Frankfurt,185,2.49
89.168.122.40,443,true,FRA,Europe,Frankfurt,177,2.48
193.123.190.181,443,true,FRA,Europe,Frankfurt,214,2.47
144.24.161.108,443,true,FRA,Europe,Frankfurt,177,2.46
141.147.45.182,443,true,FRA,Europe,Frankfurt,185,2.46
144.21.34.107,443,true,CDG,Europe,Paris,209,2.45
152.70.53.148,443,true,FRA,Europe,Frankfurt,180,2.45
79.72.88.121,443,true,FRA,Europe,Frankfurt,189,2.41
84.235.161.199,443,true,FRA,Europe,Frankfurt,215,2.38
143.47.241.119,443,true,FRA,Europe,Frankfurt,187,2.37
141.144.206.0,443,true,FRA,Europe,Frankfurt,185,2.36
158.180.13.210,443,true,FRA,Europe,Frankfurt,180,2.35
89.168.70.211,443,true,FRA,Europe,Frankfurt,173,2.35
143.47.234.231,443,true,FRA,Europe,Frankfurt,194,2.34
158.101.211.65,443,true,FRA,Europe,Frankfurt,209,2.29
158.101.220.42,443,true,FRA,Europe,Frankfurt,183,2.28
150.230.23.40,443,true,FRA,Europe,Frankfurt,187,2.27
141.148.241.188,443,true,FRA,Europe,Frankfurt,210,2.26
141.147.46.135,443,true,FRA,Europe,Frankfurt,172,2.24
185.151.243.200,443,true,LED,Europe,Saint Petersburg,205,2.19
152.70.54.89,443,true,FRA,Europe,Frankfurt,183,2.07
141.148.226.190,443,true,FRA,Europe,Frankfurt,187,1.99
158.178.151.53,443,true,FRA,Europe,Frankfurt,213,1.99
144.21.42.193,443,true,FRA,Europe,Frankfurt,179,1.93
84.235.167.120,443,true,FRA,Europe,Frankfurt,180,1.79
141.147.61.252,443,true,FRA,Europe,Frankfurt,178,1.74
158.178.152.99,443,true,FRA,Europe,Frankfurt,189,1.73
158.101.216.199,443,true,FRA,Europe,Frankfurt,182,1.72
152.67.158.217,443,true,FRA,Europe,Frankfurt,193,1.69
141.147.64.27,443,true,FRA,Europe,Frankfurt,180,1.67
141.144.206.39,443,true,FRA,Europe,Frankfurt,176,1.67
141.144.198.204,443,true,FRA,Europe,Frankfurt,215,1.59
45.147.50.154,443,true,FRA,Europe,Frankfurt,296,1.58
141.147.91.97,443,true,FRA,Europe,Frankfurt,202,1.58
143.47.249.139,443,true,FRA,Europe,Frankfurt,184,1.54
141.147.81.19,443,true,FRA,Europe,Frankfurt,201,1.51
45.147.51.230,443,true,FRA,Europe,Frankfurt,258,1.47
143.47.253.158,443,true,FRA,Europe,Frankfurt,188,1.37
141.147.90.171,443,true,FRA,Europe,Frankfurt,192,1.33
143.47.181.182,443,true,FRA,Europe,Frankfurt,213,1.29
152.70.49.115,443,true,AMS,Europe,Amsterdam,218,1.25
141.147.51.236,443,true,FRA,Europe,Frankfurt,1209,1.16
138.2.188.13,443,true,FRA,Europe,Frankfurt,263,1.11
130.61.192.143,443,true,FRA,Europe,Frankfurt,271,1.10
129.159.205.33,443,true,FRA,Europe,Frankfurt,262,1.09
144.21.41.168,443,true,FRA,Europe,Frankfurt,268,1.06
2.59.183.239,443,true,AMS,Europe,Amsterdam,1188,1.00
141.148.236.102,443,true,FRA,Europe,Frankfurt,189,0.89
